,Title,avgVal,negMostVal,posMostVal
240,1988-04-21_rel_37.txt,0.23684210526315788,-3.0,5.0
241,1988-05-04_rel_16.txt,1.0,0.0,2.0
242,1988-05-07_rel_31.txt,-0.19672131147540983,-5.0,4.0
243,1988-05-08_rel_41.txt,0.5094339622641509,-4.0,7.0
244,1988-05-15_rel_1.txt,1.025,-5.0,5.0
245,1988-05-15_rel_7.txt,-0.4444444444444444,-5.0,2.0
246,1988-05-15_rel_8.txt,0.7027027027027027,-3.0,7.0
247,1988-05-24_rel_19.txt,-0.15,-5.0,4.0
248,1988-06-01_rel_30.txt,0.4074074074074074,-2.0,4.0
249,1988-06-24_rel_18.txt,-0.125,-7.0,4.0
250,1988-06-27_rel_17.txt,0.09090909090909091,0.0,1.0
251,1988-07-05_rel_13.txt,0.75,0.0,3.0
252,1988-07-06_rel_24.txt,0.9830508474576272,-2.0,5.0
253,1988-07-10_rel_22.txt,0.3793103448275862,-3.0,5.0
254,1988-07-24_rel_25.txt,1.096774193548387,-2.0,14.0
255,1988-07-24_rel_29.txt,0.5454545454545454,-2.0,10.0
256,1988-07-27_rel_20.txt,1.1428571428571428,0.0,4.0
257,1988-07-31_rel_32.txt,0.42483660130718953,-3.0,9.0
258,1988-08-03_rel_27.txt,0.39622641509433965,-5.0,4.0
259,1988-08-07_rel_23.txt,0.4375,-7.0,8.0
260,1988-08-10_rel_21.txt,0.2702702702702703,-6.0,5.0
261,1988-08-16_rel_57.txt,1.0677966101694916,-3.0,7.0
262,1988-08-17_rel_50.txt,1.7333333333333334,-1.0,8.0
263,1988-08-18_rel_39.txt,0.9682539682539683,-4.0,7.0
264,1988-08-24_rel_19.txt,0.8,0.0,2.0
265,1988-08-30_rel_53.txt,1.4210526315789473,0.0,3.0
266,1988-08-31_rel_60.txt,0.4142857142857143,-3.0,3.0
267,1988-09-04_rel_37.txt,0.9333333333333333,-3.0,7.0
268,1988-09-04_rel_58.txt,0.36363636363636365,-5.0,4.0
269,1988-09-07_rel_45.txt,1.0833333333333333,-3.0,5.0
270,1988-09-11_rel_48.txt,0.30303030303030304,-11.0,8.0
271,1988-09-22_rel_17.txt,-0.3333333333333333,-3.0,1.0
272,1988-09-25_rel_52.txt,0.62,-4.0,4.0
273,1988-10-02_rel_3.txt,-0.0759493670886076,-7.0,9.0
274,1988-10-13_rel_55.txt,0.5921052631578947,-2.0,4.0
275,1988-10-19_rel_54.txt,-0.21666666666666667,-5.0,4.0
276,1988-10-23_rel_42.txt,0.8157894736842105,-2.0,5.0
277,1988-10-23_rel_46.txt,0.4,-5.0,6.0
278,1988-10-30_rel_25.txt,0.1864406779661017,-8.0,10.0
279,1988-10-30_rel_36.txt,0.6883116883116883,-4.0,7.0
280,1988-11-07_rel_51.txt,-0.9333333333333333,-7.0,4.0
281,1988-11-09_rel_43.txt,-1.0810810810810811,-12.0,4.0
282,1988-11-09_rel_49.txt,-0.35384615384615387,-3.0,5.0
283,1988-11-13_rel_47.txt,0.10909090909090909,-7.0,4.0
284,1988-11-23_rel_27.txt,0.125,-2.0,3.0
285,1988-12-04_rel_44.txt,0.3333333333333333,-4.0,5.0
286,1988-12-11_rel_41.txt,0.2798165137614679,-7.0,7.0
287,1988-12-11_rel_59.txt,0.8349056603773585,-8.0,9.0
288,1988-12-18_rel_56.txt,0.47928994082840237,-5.0,9.0
289,1988-12-21_rel_30.txt,0.4426229508196721,-3.0,5.0
290,1989-01-01_rel_2.txt,0.96875,-2.0,6.0
291,1989-01-03_rel_21.txt,0.2558139534883721,-4.0,4.0
292,1989-01-11_rel_34.txt,0.8414634146341463,-7.0,7.0
293,1989-01-15_rel_40.txt,0.2235294117647059,-6.0,6.0
294,1989-01-29_rel_38.txt,0.31521739130434784,-5.0,5.0
295,1989-02-01_rel_35.txt,0.46,-4.0,5.0
296,1989-02-25_rel_5.txt,0.4,0.0,2.0
297,1989-02-26_rel_33.txt,0.20833333333333334,-5.0,4.0
298,1989-03-01_rel_11.txt,1.8571428571428572,0.0,4.0
299,1989-03-05_rel_29.txt,0.6184971098265896,-4.0,7.0
300,1989-03-06_rel_32.txt,-0.24324324324324326,-7.0,4.0
301,1989-03-06_rel_9.txt,0.9615384615384616,-3.0,5.0
302,1989-03-07_rel_24.txt,0.9777777777777777,-3.0,6.0
303,1989-03-08_rel_31.txt,0.6136363636363636,-7.0,5.0
304,1989-03-28_rel_22.txt,0.42424242424242425,-6.0,4.0
305,1989-04-02_rel_20.txt,0.8641975308641975,-2.0,6.0
306,1989-04-09_rel_18.txt,1.0,-3.0,5.0
307,1989-04-23_rel_26.txt,0.5714285714285714,-3.0,11.0
308,1989-04-30_rel_12.txt,0.48148148148148145,-6.0,6.0
309,1989-05-07_rel_15.txt,0.7619047619047619,-2.0,5.0
310,1989-05-07_rel_16.txt,-0.3333333333333333,-10.0,7.0
311,1989-05-09_rel_1.txt,0.7037037037037037,-3.0,7.0
312,1989-05-09_rel_14.txt,0.5,-1.0,6.0
313,1989-05-13_rel_10.txt,0.5454545454545454,0.0,2.0
314,1989-05-14_rel_23.txt,0.4523809523809524,-5.0,7.0
315,1989-05-30_rel_4.txt,0.5217391304347826,-3.0,6.0
316,1989-06-04_rel_28.txt,0.6140350877192983,-3.0,10.0
317,1989-06-18_rel_13.txt,0.2916666666666667,-4.0,5.0
318,1989-07-06_rel_8.txt,0.4375,-2.0,4.0
319,1989-07-09_rel_7.txt,0.205607476635514,-6.0,10.0
320,1989-08-09_rel_6.txt,0.6363636363636364,-2.0,3.0
321,1989-09-13_rel_39.txt,0.0,0.0,0.0
322,1989-09-22_rel_41.txt,-1.5714285714285714,-5.0,0.0
323,1989-10-10_rel_45.txt,0.8095238095238095,0.0,6.0
324,1989-10-22_rel_33.txt,1.2,0.0,2.0
325,1989-11-15_rel_28.txt,0.5,-12.0,5.0
326,1989-11-19_rel_43.txt,1.0373831775700935,-5.0,9.0
327,1989-11-19_rel_47.txt,0.92,-5.0,4.0
328,1989-11-20_rel_49.txt,-0.08196721311475409,-7.0,3.0
329,1989-12-03_rel_37.txt,1.4473684210526316,-5.0,16.0
330,1989-12-24_rel_23.txt,0.4745762711864407,-5.0,6.0
331,1989-12-24_rel_26.txt,-0.8,-3.0,1.0
332,1989-12-24_rel_50.txt,-1.1018518518518519,-9.0,4.0
333,1989-12-26_rel_48.txt,0.7419354838709677,-3.0,6.0
